perf,01/30/2022, 21:24:33,aurora_config.txt,75.32451057434082,12.442508697509766,93.10266995429993,1
perf,01/30/2022, 21:26:14,aurora_config.txt,75.11514401435852,12.480368852615356,93.11794328689575,1
perf,01/30/2022, 21:27:58,aurora_config.txt,75.13737273216248,13.516054391860962,92.36189889907837,1
perf,01/30/2022, 21:29:36,aurora_config.txt,75.13339853286743,10.909569263458252,90.39694166183472,1
perf,01/30/2022, 21:31:20,aurora_config.txt,75.2356960773468,12.319793462753296,91.36930823326111,1
perf,01/30/2022, 21:33:05,aurora_config.txt,75.27099895477295,13.829767227172852,92.91360306739807,1
perf,01/30/2022, 21:34:50,aurora_config.txt,75.11898350715637,11.706608533859253,90.56862902641296,1
perf,01/30/2022, 21:36:29,aurora_config.txt,75.23252129554749,13.585938930511475,92.64128708839417,1
perf,01/30/2022, 21:38:10,aurora_config.txt,75.16086077690125,10.557683944702148,94.401207447052,1
perf,01/30/2022, 21:39:53,aurora_config.txt,75.22559809684753,13.527268886566162,92.59425735473633,1
perf,01/30/2022, 21:41:36,aurora_config.txt,75.16182661056519,14.651463031768799,93.54041624069214,1
perf,01/30/2022, 21:43:18,aurora_config.txt,75.11142301559448,13.866604328155518,93.76491713523865,1
perf,01/30/2022, 21:44:57,aurora_config.txt,75.16399931907654,17.305438995361328,104.25961446762085,1
perf,01/30/2022, 21:46:51,aurora_config.txt,75.11866283416748,13.866450071334839,92.74670171737671,1
perf,01/30/2022, 21:48:31,aurora_config.txt,75.09791326522827,11.471883296966553,90.30663704872131,1
perf,01/30/2022, 21:50:11,aurora_config.txt,75.19850444793701,13.328489780426025,92.37264800071716,1
perf,01/30/2022, 21:51:51,aurora_config.txt,75.18377375602722,13.632833242416382,92.56512308120728,1
perf,01/30/2022, 21:53:35,aurora_config.txt,75.17620921134949,14.713530540466309,92.59034585952759,1
perf,01/30/2022, 21:55:14,aurora_config.txt,75.14274382591248,13.527764558792114,100.30426216125488,1
perf,01/30/2022, 21:57:01,aurora_config.txt,75.25407147407532,13.939008951187134,94.43771719932556,1
perf,01/30/2022, 21:58:47,aurora_config.txt,75.26069927215576,12.616980791091919,91.62329840660095,1
perf,01/30/2022, 22:00:30,aurora_config.txt,75.23594880104065,12.33726716041565,90.28167462348938,1
perf,01/30/2022, 22:02:11,aurora_config.txt,75.1299638748169,13.61838984489441,92.46261548995972,1
perf,01/30/2022, 22:03:51,aurora_config.txt,75.12218260765076,11.208587884902954,95.39278864860535,1
perf,01/30/2022, 22:05:38,aurora_config.txt,75.12979364395142,14.503788709640503,93.37719750404358,1
perf,01/30/2022, 22:07:21,aurora_config.txt,75.13524651527405,16.497350931167603,99.19786047935486,1
perf,01/30/2022, 22:09:10,aurora_config.txt,75.12739443778992,12.706798791885376,91.53785848617554,1
perf,01/30/2022, 22:10:49,aurora_config.txt,75.18794655799866,12.782356977462769,91.69208550453186,1
perf,01/30/2022, 22:12:31,aurora_config.txt,75.13625597953796,17.218689680099487,96.08553266525269,1
perf,01/30/2022, 22:14:13,aurora_config.txt,75.12040734291077,13.293286323547363,93.75162696838379,1
perf,01/30/2022, 22:15:54,aurora_config.txt,75.23674035072327,13.703235864639282,95.77940821647644,1
perf,01/30/2022, 22:17:37,aurora_config.txt,77.04032516479492,13.550165176391602,94.3696060180664,1
perf,01/30/2022, 22:19:20,aurora_config.txt,75.11839461326599,15.541856527328491,94.38887882232666,1
perf,01/30/2022, 22:21:01,aurora_config.txt,75.13841700553894,14.065914154052734,100.91059517860413,1
perf,01/30/2022, 22:22:48,aurora_config.txt,75.22079300880432,12.498781681060791,95.90717077255249,1
perf,01/30/2022, 22:24:32,aurora_config.txt,75.1182792186737,13.5179603099823,93.41041731834412,1
perf,01/30/2022, 22:26:19,aurora_config.txt,75.1364266872406,14.047305345535278,92.9609043598175,1
perf,01/30/2022, 22:28:02,aurora_config.txt,75.15032052993774,11.079929828643799,89.99202370643616,1
perf,01/30/2022, 22:29:43,aurora_config.txt,75.11183953285217,13.842884540557861,96.90909314155579,1
perf,01/30/2022, 22:31:30,aurora_config.txt,75.23172497749329,15.003441572189331,93.9546914100647,1
perf,01/30/2022, 22:33:10,aurora_config.txt,75.16476655006409,15.818635702133179,96.16839408874512,1
perf,01/30/2022, 22:34:56,aurora_config.txt,76.85993146896362,12.105035305023193,92.7044427394867,1
perf,01/30/2022, 22:36:37,aurora_config.txt,75.252694606781,13.564180612564087,92.59513139724731,1
perf,01/30/2022, 22:38:20,aurora_config.txt,75.13915514945984,16.90858745574951,95.74133706092834,1
perf,01/30/2022, 22:40:06,aurora_config.txt,75.17135906219482,15.41670846939087,94.3104555606842,1
perf,01/30/2022, 22:41:51,aurora_config.txt,75.10737490653992,14.375873804092407,93.2140884399414,1
perf,01/30/2022, 22:43:32,aurora_config.txt,75.13443517684937,13.465160131454468,92.33979988098145,1
perf,01/30/2022, 22:45:10,aurora_config.txt,75.24954199790955,13.7719087600708,93.35788583755493,1
perf,01/30/2022, 22:46:50,aurora_config.txt,75.13752341270447,12.314279556274414,91.82242226600647,1
perf,01/30/2022, 22:48:31,aurora_config.txt,75.22376012802124,12.05704140663147,91.11442923545837,1
perf,01/30/2022, 22:50:11,custom.txt,47.220465660095215,13.410920143127441,64.38061022758484,1
perf,01/30/2022, 22:51:27,custom.txt,47.13123869895935,14.448405027389526,65.34172534942627,1
perf,01/30/2022, 22:52:41,custom.txt,47.90176463127136,10.315364837646484,61.95966386795044,1
perf,01/30/2022, 22:53:52,custom.txt,47.212076902389526,14.012925148010254,67.01740574836731,1
